care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation
0.4283818304538727,0.3005881607532501,0.5926612615585327,0.39718005061149597,0.6567319631576538,0.6602177023887634,0.29443618655204773,0.17471599578857422,0.4422203600406647,0.0061257933266460896
0.4164476990699768,0.3367866575717926,0.5228070616722107,0.4323776960372925,0.6304735541343689,0.583593487739563,0.27157479524612427,0.14922286570072174,0.39502665400505066,0.007690198253840208
0.47490066289901733,0.2691652476787567,0.5314087271690369,0.4993721842765808,0.6860241889953613,0.6375688314437866,0.3134024441242218,0.17308756709098816,0.43524059653282166,0.01198236271739006
0.4940115809440613,0.37452176213264465,0.5620604753494263,0.5094387531280518,0.6529228687286377,0.6445228457450867,0.2762955129146576,0.18598249554634094,0.4771132171154022,0.013067489489912987
0.43469518423080444,0.26545342803001404,0.5372048020362854,0.41070154309272766,0.6826608777046204,0.6628140807151794,0.32419419288635254,0.1575932800769806,0.3908413350582123,0.007307445630431175
0.3717706799507141,0.37443482875823975,0.17099231481552124,0.2889307737350464,0.3645729422569275,0.4800422787666321,0.2500341534614563,0.16376827657222748,0.40224990248680115,0.08390706032514572
0.3827514946460724,0.2896389067173004,0.45073971152305603,0.33378714323043823,0.5937076210975647,0.6630422472953796,0.29635897278785706,0.1520427167415619,0.40367835760116577,0.008511367253959179
0.4402889907360077,0.36065155267715454,0.29408007860183716,0.2516239285469055,0.3245874047279358,0.5055917501449585,0.316337913274765,0.2049531787633896,0.4659472107887268,0.1463221311569214
0.45597848296165466,0.46755850315093994,0.5329409241676331,0.4617893695831299,0.6985967755317688,0.6611037254333496,0.4010608494281769,0.1353835016489029,0.3416040539741516,0.014473634772002697
0.404371976852417,0.41933831572532654,0.4772776663303375,0.4408946633338928,0.4980526268482208,0.5334585905075073,0.29657477140426636,0.19749042391777039,0.3858437240123749,0.022114483639597893
0.42626410722732544,0.2943370044231415,0.5066484212875366,0.3703334927558899,0.7209153175354004,0.6676574945449829,0.3260793089866638,0.16652004420757294,0.3579344153404236,0.00632914062589407
0.37091341614723206,0.29035720229148865,0.44762009382247925,0.26691538095474243,0.5852108597755432,0.5738286972045898,0.2154592126607895,0.20680299401283264,0.3283582031726837,0.012326808646321297
0.39019832015037537,0.37716376781463623,0.4019978642463684,0.376924991607666,0.608643114566803,0.5899193286895752,0.30281755328178406,0.19710123538970947,0.30256280303001404,0.019221479073166847
0.44536304473876953,0.3122299313545227,0.5252684354782104,0.4931263029575348,0.6512123942375183,0.675491988658905,0.3082406222820282,0.18216665089130402,0.4515911936759949,0.007868185639381409
0.40701374411582947,0.37403878569602966,0.5835001468658447,0.3746597468852997,0.6898207068443298,0.6373483538627625,0.3263067603111267,0.17298220098018646,0.3868066668510437,0.006957572884857655
0.422015517950058,0.24710415303707123,0.4639816880226135,0.3339690566062927,0.5711989402770996,0.5762406587600708,0.2827054560184479,0.15153995156288147,0.4228720963001251,0.007762291468679905
0.4626672565937042,0.3373250961303711,0.5637884736061096,0.41534796357154846,0.6886641383171082,0.6620187759399414,0.3047802150249481,0.16665704548358917,0.45780766010284424,0.006649198941886425
0.40532562136650085,0.32054606080055237,0.4753204882144928,0.3328976631164551,0.7245826721191406,0.6549336910247803,0.3090706169605255,0.12299969792366028,0.3841232657432556,0.00702147651463747
0.40812015533447266,0.30619072914123535,0.44807660579681396,0.4039386510848999,0.5599650740623474,0.5588480830192566,0.26408466696739197,0.12877383828163147,0.43438073992729187,0.014953883364796638
0.44424909353256226,0.31224021315574646,0.4684407413005829,0.4371664524078369,0.6390364170074463,0.6385420560836792,0.31995370984077454,0.13529476523399353,0.4637191891670227,0.007241733372211456
0.45687752962112427,0.30308979749679565,0.5410776734352112,0.49021655321121216,0.6367660164833069,0.6498916149139404,0.3307700455188751,0.15580213069915771,0.45575305819511414,0.00800267606973648
0.4507238566875458,0.28817713260650635,0.5399879217147827,0.4191049039363861,0.6405954957008362,0.6750971078872681,0.3043096363544464,0.1305682361125946,0.3910795748233795,0.007692414335906506
0.3289569318294525,0.5689480304718018,0.45144784450531006,0.4511861205101013,0.361950546503067,0.4295441210269928,0.33586999773979187,0.2734719514846802,0.29252874851226807,0.0631023645401001
0.3725702166557312,0.3014586865901947,0.24823077023029327,0.45929616689682007,0.3772306442260742,0.3650129437446594,0.2431601583957672,0.13276293873786926,0.4134161174297333,0.07878733426332474
0.37175923585891724,0.3905622959136963,0.5641374588012695,0.4464336931705475,0.691670835018158,0.6049962639808655,0.4527595043182373,0.2038605958223343,0.348619282245636,0.008424753323197365
0.40552380681037903,0.3154773712158203,0.47958865761756897,0.4329184293746948,0.6547841429710388,0.594892680644989,0.30116307735443115,0.1498899757862091,0.37472444772720337,0.007239312864840031
0.43489840626716614,0.27299734950065613,0.48184725642204285,0.42811986804008484,0.677619457244873,0.5824998021125793,0.2955535054206848,0.1697477102279663,0.36577633023262024,0.006677793804556131
0.4276445806026459,0.46326830983161926,0.28256842494010925,0.15586543083190918,0.3488653302192688,0.37024441361427307,0.23701691627502441,0.26699376106262207,0.32740557193756104,0.7332153916358948
0.41362982988357544,0.3255484402179718,0.5082098245620728,0.4149171710014343,0.6287064552307129,0.6002370715141296,0.3338126838207245,0.15084074437618256,0.395394504070282,0.006236836314201355
0.4355563521385193,0.31409111618995667,0.511560320854187,0.43001025915145874,0.6407312154769897,0.6402513980865479,0.33269843459129333,0.15990698337554932,0.3797605037689209,0.006801215466111898
0.44980674982070923,0.27909812331199646,0.5506702065467834,0.4311581254005432,0.7018198370933533,0.6680168509483337,0.37426984310150146,0.1710159033536911,0.450269490480423,0.005771076772361994
0.3763694763183594,0.3492017090320587,0.37732967734336853,0.3510493338108063,0.5181506872177124,0.4557030498981476,0.30758240818977356,0.1703307330608368,0.41032519936561584,0.02149009145796299
0.4401203393936157,0.30305057764053345,0.5125085115432739,0.40913623571395874,0.6598786115646362,0.6658356785774231,0.34158584475517273,0.15455833077430725,0.45078644156455994,0.005962544120848179
